Voltage(V),Current(A),Temperature(C),Previous SOC(%),SOC(%),InReq,wcount
7.25,1.18,79.33,22.47,22.47,1,8
7.21,1.39,79.19,22.47,22.47,1,8
7.06,0.14,79.19,22.47,22.47,1,8
6.61,1.25,79.48,22.47,22.47,1,8
7.45,0.32,79.33,22.47,22.47,1,8
7.31,4.22,79.48,22.47,22.47,1,8
7.28,1.03,79.33,22.47,22.47,1,8
7.39,0.1,79.33,22.47,22.47,1,8
7.44,0.1,79.33,22.47,22.33,1,8
6.86,1.39,79.33,22.33,22.33,1,8
7.45,0.11,79.62,22.33,22.33,1,8
7.24,0.55,79.48,22.33,22.33,1,8
7.2,1.37,79.48,22.33,22.33,1,8
7.44,0.08,79.62,22.33,22.33,1,8
7.45,1.55,79.48,22.33,22.33,1,8
7.38,0.12,79.62,22.33,22.33,1,8
7.45,3.76,79.48,22.33,22.33,1,8
7.2,5.16,79.48,22.33,22.19,1,8
7.44,0.12,79.77,22.19,22.19,1,8
7.45,0.32,79.33,22.19,22.19,1,8
7.45,0.12,79.48,22.19,22.19,1,8
6.84,1.52,79.62,22.19,22.19,1,8
7.21,1.4,79.33,22.19,22.19,1,8
7.45,0.09,79.33,22.19,22.19,1,8
7.45,0.1,79.62,22.19,22.19,1,8
7.28,1,79.62,22.19,22.19,1,8
7.45,0.14,79.48,22.19,22.19,1,8
7.45,3.51,79.48,22.19,22.19,1,8
7.42,0.24,79.48,22.19,22.05,1,8
7.24,1.03,79.48,22.05,22.05,1,8
6.98,0.14,79.48,22.05,22.05,1,8
6.73,0.11,79.62,22.05,22.05,1,8
7.22,1.41,79.62,22.05,22.05,1,8
7.2,1.39,79.62,22.05,22.05,1,8
7.31,0.9,79.48,22.05,22.05,1,8
7.27,3.06,79.62,22.05,22.05,1,8
7.32,0.97,79.62,22.05,22.05,1,8
7.14,1.05,79.33,22.05,22.05,1,8
7.21,1.34,79.48,22.05,21.9,1,8
7.45,0.12,79.62,21.9,21.9,1,8
7.45,0.09,79.33,21.9,21.9,1,8
7.08,1.41,79.62,21.9,21.9,1,8
7.44,0.1,79.48,21.9,21.9,1,8
7.28,1.02,79.62,21.9,21.9,1,8
7.44,0.1,79.62,21.9,21.9,1,8
7.26,0.94,79.48,21.9,21.9,1,8
7.26,1.26,79.62,21.9,21.9,1,8
7.38,1.03,79.77,21.9,21.9,1,8
7.28,0.92,79.91,21.9,21.9,1,8
7.45,0.11,79.77,21.9,21.76,1,8
7.24,1.28,79.77,21.76,21.76,1,8
7.24,1.15,79.91,21.76,21.76,1,8
7.29,0.96,79.77,21.76,21.76,1,8
7.14,2.05,79.91,21.76,21.76,1,8
6.95,0.16,80.06,21.76,21.76,1,8
7.45,5.48,79.91,21.76,21.76,1,8
6.47,1.41,79.91,21.76,21.76,1,8
7.27,5.38,79.77,21.76,21.76,1,8
7.19,1.39,80.06,21.76,21.34,1,8
7.38,0.92,80.06,21.34,21.34,1,8
7.55,0.12,80.06,21.34,21.34,1,8
7.49,0.11,80.06,21.34,21.34,1,8
7.54,0.13,80.2,21.34,21.34,1,8
6.9,1.07,80.06,21.34,21.34,1,8
7.27,1.23,79.91,21.34,21.34,1,8
7.23,1.04,80.49,21.34,21.34,1,8
7.24,1.09,79.91,21.34,21.34,1,8
6.72,1.41,80.49,21.34,21.34,1,8
7.43,0.1,80.2,21.34,21.34,1,8
7.45,0.12,80.2,21.34,21.19,1,8
7.46,0.33,80.49,21.19,21.19,1,8
7.27,1.34,80.06,21.19,21.19,1,8
7.44,0.09,80.2,21.19,21.19,1,8
7.44,0.11,80.2,21.19,21.19,1,8
7.26,1.11,80.35,21.19,21.19,1,8
7.44,0.13,80.06,21.19,21.19,1,8
7.45,2.08,80.2,21.19,21.19,1,8
7.3,1.34,80.49,21.19,21.19,1,8
7.45,1.59,80.49,21.19,21.19,1,8
7.22,1.23,80.35,21.19,20.48,1,8
7.45,0.1,80.49,20.48,20.48,1,8
7.25,1.28,80.35,20.48,20.48,1,8
7.45,4.6,80.35,20.48,20.48,1,8
7.32,0.18,80.2,20.48,20.48,1,8
7.44,0.1,80.2,20.48,20.48,1,8
7.45,0.08,80.35,20.48,20.48,1,8
7.43,0.09,80.06,20.48,20.48,1,8
7.21,1.4,80.35,20.48,20.48,1,8
7.14,1.23,80.49,20.48,20.48,1,8
7.42,0.12,80.2,20.48,20.48,1,8
7.43,0.1,80.35,20.48,20.34,1,8
7.2,1.33,80.06,20.34,20.34,1,8
7.22,1.27,80.35,20.34,20.34,1,8
7.28,1.03,80.35,20.34,20.34,1,8
7.22,1.29,80.35,20.34,20.34,1,8
7.24,1.12,80.2,20.34,20.34,1,8
7.46,1.88,80.49,20.34,20.34,1,8
6.65,1.41,80.2,20.34,20.34,1,8
7.23,1.23,80.2,20.34,20.34,1,8
7.26,1.06,80.06,20.34,20.34,1,8
7.45,3.68,80.06,20.34,19.91,1,8
7.29,1.72,79.91,19.91,19.91,1,8
7.23,1.26,80.2,19.91,19.91,1,8
7.44,0.31,80.2,19.91,19.91,1,8
7.44,0.09,80.2,19.91,19.91,1,8
7.27,1.11,80.06,19.91,19.91,1,8
7.45,0.12,80.06,19.91,19.91,1,8
6.93,2.61,80.06,19.91,19.91,1,8
7.27,1.03,80.06,19.91,19.91,1,8
7.14,0.1,80.35,19.91,19.91,1,8
7.16,1.35,80.06,19.91,19.91,1,8
7.44,0.1,80.06,19.91,19.49,1,8
7.22,1.29,80.06,19.49,19.49,1,8
7.3,0.94,79.91,19.49,19.49,1,8
7.44,0.11,79.91,19.49,19.49,1,8
7.24,1.17,80.35,19.49,19.49,1,8
7.2,2.78,80.06,19.49,19.49,1,8
7.27,0.11,80.35,19.49,19.49,1,8
7.22,2.45,80.2,19.49,19.49,1,8
7.41,0.14,79.91,19.49,19.49,1,8
7.45,0.71,79.91,19.49,19.49,1,8
7.42,0.17,80.2,19.49,19.49,1,8
7.24,1.2,80.06,19.49,19.34,1,8
7.45,0.08,80.06,19.34,19.34,1,8
7.44,0.11,80.2,19.34,19.34,1,8
7.24,1.15,80.06,19.34,19.34,1,8
7.44,0.1,80.06,19.34,19.34,1,8
7.44,3.08,79.91,19.34,19.34,1,8
7.43,0.13,80.2,19.34,19.34,1,8
7.2,1.3,80.2,19.34,19.34,1,8
7.25,1.15,80.35,19.34,19.34,1,8
7.26,1.08,80.06,19.34,19.34,1,8
7.41,0.12,79.91,19.34,19.2,1,8
7.2,1.39,80.06,19.2,19.2,1,8
7.26,0.11,80.06,19.2,19.2,1,8
7.4,0.09,80.06,19.2,19.2,1,8
7.44,0.12,80.06,19.2,19.2,1,8
6.85,0.11,80.2,19.2,19.2,1,8
7.44,3.02,80.2,19.2,19.2,1,8
7.22,1.37,80.06,19.2,19.2,1,8
7.4,0.84,80.35,19.2,19.2,1,8
7.2,1.41,80.35,19.2,19.2,1,8
7.42,1.69,80.35,19.2,19.2,1,8
7.24,1.31,80.35,19.2,19.06,1,8
7.29,0.96,80.2,19.06,19.06,1,8
7.21,0.19,79.91,19.06,19.06,1,8
7.44,2.2,80.06,19.06,19.06,1,8
7.29,1.02,80.2,19.06,19.06,1,8
7.44,4.4,80.2,19.06,19.06,1,8
7.42,0.13,80.06,19.06,19.06,1,8
7.25,1.34,80.06,19.06,19.06,1,8
6.79,0.16,80.06,19.06,19.06,1,8
7.44,0.09,79.91,19.06,19.06,1,8
7.24,1.25,80.06,19.06,19.06,1,8
7.44,0.1,79.91,19.06,19.06,1,8
7.27,0.99,80.06,19.06,17.49,1,8
7.2,1.37,80.2,17.49,17.49,1,8
7.3,0.99,80.06,17.49,17.49,1,8
7.19,1.41,80.2,17.49,17.49,1,8
7.19,2.7,80.06,17.49,17.49,1,8
7.42,0.16,80.06,17.49,17.49,1,8
7.19,1.32,80.2,17.49,17.49,1,8
7.18,1.36,80.2,17.49,17.49,1,8
7.23,1.19,80.06,17.49,17.49,1,8
7.25,2.92,80.06,17.49,17.49,1,8
7.18,1.13,80.2,17.49,17.49,1,8
6.69,1.34,80.2,17.49,17.35,1,8
7.18,1.3,80.35,17.35,17.35,1,8
7.22,5.8,80.2,17.35,17.35,1,8
7.24,2.99,80.06,17.35,17.35,1,8
7.4,0.17,80.06,17.35,17.35,1,8
7.44,0.1,80.35,17.35,17.35,1,8
7.26,1.77,80.2,17.35,17.35,1,8
7.42,0.1,80.06,17.35,17.35,1,8
6.93,1.1,80.2,17.35,17.35,1,8
7.28,1.02,80.2,17.35,17.35,1,8
7.17,1.36,80.2,17.35,16.93,1,8
7.42,0.08,80.2,16.93,16.93,1,8
6.84,1.39,80.2,16.93,16.93,1,8
7.43,0.12,80.2,16.93,16.93,1,8
6.79,0.1,80.49,16.93,16.93,1,8
7.28,1.33,80.06,16.93,16.93,1,8
7.26,0.99,80.49,16.93,16.93,1,8
7.19,1.98,80.49,16.93,16.93,1,8
7.23,1.16,80.35,16.93,16.93,1,8
7.18,1.34,80.2,16.93,16.93,1,8
7.2,0.9,80.2,16.93,16.93,1,8
6.51,1.41,80.35,16.93,16.93,1,8
7.18,3.2,80.49,16.93,16.21,1,8
7.42,0.23,79.91,16.21,16.21,1,8
7.4,0.16,80.06,16.21,16.21,1,8
7.07,0.1,80.35,16.21,16.21,1,8
7.2,3.08,80.2,16.21,16.21,1,8
7.25,1.92,80.2,16.21,16.21,1,8
7.27,0.97,80.06,16.21,16.21,1,8
7.4,0.18,80.35,16.21,16.21,1,8
7.26,0.99,80.35,16.21,16.21,1,8
7.18,1.32,79.77,16.21,16.21,1,8
7.4,0.08,80.2,16.21,16.07,1,8
7.2,4.84,80.06,16.07,16.07,1,8
7.41,0.12,80.06,16.07,16.07,1,8
7.39,0.68,80.2,16.07,16.07,1,8
7.26,0.99,80.06,16.07,16.07,1,8
7.43,1.87,80.35,16.07,16.07,1,8
7.42,0.12,79.91,16.07,16.07,1,8
7.24,1.44,80.2,16.07,16.07,1,8
6.92,0.11,80.06,16.07,16.07,1,8
7.2,1.74,80.06,16.07,16.07,1,8
7.42,0.09,79.77,16.07,15.93,1,8
7.25,1.4,79.91,15.93,15.93,1,8
7.19,3.06,79.91,15.93,15.93,1,8
7.43,3.78,79.62,15.93,15.93,1,8
7.27,0.09,79.77,15.93,15.93,1,8
6.63,1.34,80.06,15.93,15.93,1,8
7.24,4.49,79.77,15.93,15.93,1,8
7.22,1.17,80.06,15.93,15.93,1,8
7.22,6.24,80.06,15.93,15.93,1,8
7.21,1.2,79.91,15.93,15.93,1,8
7.42,0.1,80.06,15.93,15.93,1,8
7.43,0.54,79.62,15.93,15.79,1,8
7.39,0.18,80.06,15.79,15.79,1,8
7.43,1.77,79.91,15.79,15.79,1,8
7.2,1.39,79.91,15.79,15.79,1,8
7.41,0.12,80.2,15.79,15.79,1,8
7.21,3.68,80.06,15.79,15.79,1,8
7.39,0.3,80.06,15.79,15.79,1,8
7.42,0.11,80.2,15.79,15.79,1,8
7.41,0.11,80.06,15.79,15.79,1,8
7.41,0.11,79.91,15.79,15.79,1,8
7.42,0.11,79.91,15.79,15.65,1,8
7.26,1.03,80.2,15.65,15.65,1,8
7.42,0.39,79.91,15.65,15.65,1,8
7.18,1.41,80.06,15.65,15.65,1,8
7.4,4.53,80.2,15.65,15.65,1,8
7.41,0.12,79.91,15.65,15.65,1,8
7.25,1.15,80.06,15.65,15.65,1,8
7.24,1.12,80.2,15.65,15.65,1,8
7.4,0.11,80.06,15.65,15.65,1,8
7.21,1.62,80.06,15.65,15.65,1,8
7.42,0.1,80.06,15.65,15.5,1,8
6.59,1.11,79.77,15.5,15.5,1,8
7.21,1.34,80.06,15.5,15.5,1,8
7.22,5.61,79.91,15.5,15.5,1,8
7.39,0.14,79.91,15.5,15.5,1,8
7.43,0.1,80.2,15.5,15.5,1,8
6.75,1.4,79.77,15.5,15.5,1,8
7.18,1.41,80.2,15.5,15.5,1,8
7.25,1.08,79.91,15.5,15.5,1,8
7.41,0.11,80.2,15.5,15.5,1,8
7.42,0.25,79.91,15.5,15.36,1,8
7.23,0.36,80.2,15.36,15.36,1,8
7.29,1.15,80.2,15.36,15.36,1,8
6.92,0.47,79.91,15.36,15.36,1,8
7.31,0.15,79.91,15.36,15.36,1,8
7.39,0.1,79.91,15.36,15.36,1,8
7.21,1.28,80.06,15.36,15.36,1,8
7.43,0.7,79.48,15.36,15.36,1,8
7.19,3.8,79.91,15.36,15.36,1,8
7.22,0.95,79.91,15.36,15.36,1,8
7.42,0.35,79.77,15.36,15.22,1,8
7.4,0.11,80.06,15.22,15.22,1,8
7.41,0.1,79.91,15.22,15.22,1,8
7.27,1.19,79.77,15.22,15.22,1,8
7.41,0.12,80.2,15.22,15.22,1,8
7.42,0.11,80.06,15.22,15.22,1,8
7.24,1.13,80.06,15.22,15.22,1,8
7.25,0.92,79.91,15.22,15.22,1,8
7.21,1.4,79.91,15.22,15.22,1,8
7.42,0.1,80.06,15.22,14.79,1,8
7.22,1.27,79.77,14.79,14.79,1,8
7.17,1.37,79.91,14.79,14.79,1,8
7.4,0.1,79.62,14.79,14.79,1,8
7.42,0.11,79.62,14.79,14.79,1,8
7.19,1.11,79.62,14.79,14.79,1,8
7.42,0.12,79.62,14.79,14.79,1,8
7.17,1.39,79.62,14.79,14.79,1,8
7.18,1.28,79.77,14.79,14.79,1,8
7.41,0.08,79.91,14.79,14.79,1,8
7.29,0.9,79.48,14.79,13.51,1,8
7.2,1.39,79.77,13.51,13.51,1,8
7.41,0.11,79.77,13.51,13.51,1,8
6.7,1.1,79.77,13.51,13.51,1,8
7.42,5.06,79.91,13.51,13.51,1,8
7.22,1.22,79.48,13.51,13.51,1,8
7.26,1.15,79.77,13.51,13.51,1,8
7.39,3.49,79.62,13.51,13.51,1,8
7.42,0.08,79.77,13.51,13.51,1,8
6.72,1.12,79.77,13.51,13.51,1,8
7.41,0.11,79.77,13.51,13.37,1,8
7.41,0.12,79.77,13.37,13.37,1,8
7.25,1.04,79.77,13.37,13.37,1,8
7.17,1.42,79.77,13.37,13.37,1,8
6.87,0.1,79.91,13.37,13.37,1,8
7.26,1.05,79.91,13.37,13.37,1,8
7.4,0.12,79.77,13.37,13.37,1,8
7.22,1.23,79.48,13.37,13.37,1,8
7.25,0.09,79.77,13.37,13.37,1,8
7.39,0.11,79.77,13.37,13.23,1,8
7.41,0.96,79.62,13.23,13.23,1,8
7.23,1.14,79.48,13.23,13.23,1,8
7.28,1.1,79.62,13.23,13.23,1,8
7.41,0.96,79.62,13.23,13.23,1,8
7.39,0.17,79.77,13.23,13.23,1,8
7.17,3.58,79.48,13.23,13.23,1,8
7.42,0.1,79.77,13.23,13.23,1,8
7.4,0.11,79.48,13.23,13.23,1,8
7.21,1.29,79.48,13.23,13.23,1,8
7.42,0.16,79.62,13.23,12.8,1,8
7.17,1.39,79.33,12.8,12.8,1,8
7.41,0.14,79.48,12.8,12.8,1,8
6.94,1.19,79.48,12.8,12.8,1,8
7.4,0.12,79.48,12.8,12.8,1,8
7.4,0.1,79.62,12.8,12.8,1,8
7.21,1.01,79.77,12.8,12.8,1,8
6.65,1.3,79.77,12.8,12.8,1,8
7.41,0.1,79.48,12.8,12.8,1,8
7.39,0.14,79.48,12.8,12.8,1,8
7.4,0.08,79.62,12.8,12.66,1,8
7.16,1.4,79.77,12.66,12.66,1,8
7.42,0.57,79.48,12.66,12.66,1,8
7.4,0.18,79.77,12.66,12.66,1,8
7.17,1.37,79.77,12.66,12.66,1,8
7.42,0.08,79.48,12.66,12.66,1,8
7.39,5.05,79.33,12.66,12.66,1,8
6.91,0.12,79.77,12.66,12.66,1,8
7.37,0.1,79.77,12.66,12.66,1,8
7.39,0.12,79.62,12.66,12.66,1,8
6.65,0.11,79.62,12.66,12.23,1,8
7.25,1.03,79.62,12.23,12.23,1,8
7.18,0.12,79.62,12.23,12.23,1,8
7.17,1.16,79.48,12.23,12.23,1,8
7.41,5.07,79.77,12.23,12.23,1,8
7.41,0.13,79.48,12.23,12.23,1,8
7.4,0.11,79.48,12.23,12.23,1,8
7.2,1.24,79.77,12.23,12.23,1,8
7.17,4.73,79.48,12.23,12.23,1,8
7.26,1.07,79.77,12.23,12.23,1,8
7.28,0.92,79.77,12.23,12.23,1,8
7.26,0.23,79.62,12.23,12.09,1,8
7.22,1.19,79.62,12.09,12.09,1,8
7.22,2.42,79.77,12.09,12.09,1,8
7.39,0.26,79.77,12.09,12.09,1,8
7.4,0.1,79.48,12.09,12.09,1,8
7.42,0.1,79.48,12.09,12.09,1,8
7.41,0.1,79.62,12.09,12.09,1,8
7.16,1.41,79.62,12.09,12.09,1,8
7.4,0.1,79.48,12.09,12.09,1,8
7.41,0.1,79.48,12.09,11.95,1,8
7.27,0.94,79.48,11.95,11.95,1,8
7.17,7.23,79.62,11.95,11.95,1,8
7.17,3.47,79.48,11.95,11.95,1,8
7.39,0.1,79.62,11.95,11.95,1,8
6.91,0.11,79.48,11.95,11.95,1,8
6.61,1.42,79.91,11.95,11.95,1,8
6.91,1.38,79.77,11.95,11.95,1,8
6.89,1.21,79.77,11.95,11.95,1,8
7.19,1.38,79.48,11.95,11.8,1,8
7.41,0.08,79.91,11.8,11.8,1,8
7.4,0.11,79.77,11.8,11.8,1,8
7.4,0.11,79.77,11.8,11.66,1,8
7.41,0.11,79.62,11.66,11.66,1,8
7.32,1.37,79.77,11.66,11.66,1,8
7.41,0.1,79.91,11.66,11.66,1,8
7.19,1.32,79.62,11.66,11.66,1,8
7.17,1.39,80.06,11.66,11.66,1,8
7.16,1.39,79.91,11.66,11.66,1,8
7.17,1.4,79.62,11.66,10.38,1,8
7.38,0.14,79.77,10.38,10.38,1,8
7.4,0.1,79.77,10.38,10.38,1,8
7.4,0.1,79.77,10.38,10.38,1,8
7.19,1.41,79.77,10.38,10.38,1,8
7.4,0.12,79.77,10.38,10.38,1,8
7.33,0.2,79.62,10.38,10.38,1,8
7.4,0.14,80.2,10.38,10.38,1,8
7.41,0.1,80.06,10.38,10.38,1,8
7.18,1.37,79.62,10.38,10.24,1,8
7.15,1.41,80.06,10.24,10.24,1,8
7.16,1.42,79.62,10.24,10.24,1,8
7.2,2.05,79.62,10.24,10.24,1,8
7.39,0.11,79.77,10.24,10.24,1,8
7.4,0.08,79.77,10.24,10.24,1,8
7.39,0.25,79.77,10.24,10.24,1,8
7.39,0.09,79.77,10.24,10.24,1,8
7.23,1.22,79.77,10.24,10.24,1,8
7.38,0.22,79.91,10.24,10.24,1,8
7.4,0.1,79.91,10.24,10.1,1,8
7.16,1.42,79.91,10.1,10.1,1,8
7.16,1.42,79.91,10.1,10.1,1,8
7.16,1.41,79.77,10.1,10.1,1,8
7.35,0.64,79.62,10.1,10.1,1,8
7.39,0.1,79.91,10.1,10.1,1,8
7.4,0.09,79.91,10.1,10.1,1,8
7.4,0.1,79.62,10.1,10.1,1,8
7.39,0.08,79.77,10.1,10.1,1,8
7.29,1.32,79.77,10.1,10.1,1,8
7.39,0.12,79.77,10.1,9.96,1,8
7.19,1.35,79.91,9.96,9.96,1,8
7.16,1.43,79.91,9.96,9.96,1,8
7.16,1.41,79.91,9.96,9.96,1,8
7.16,1.4,79.91,9.96,9.96,1,8
7.38,0.13,80.06,9.96,9.96,1,8
7.38,0.21,79.77,9.96,9.96,1,8
7.18,1.42,80.06,9.96,9.96,1,8
7.39,0.1,79.77,9.96,9.96,1,8
7.2,0.1,79.77,9.96,9.81,1,8
7.39,0.12,80.06,9.81,9.81,1,8
7.4,0.1,79.77,9.81,9.81,1,8
7.19,1.3,80.06,9.81,9.81,1,8
7.16,6.52,79.77,9.81,9.81,1,8
7.15,1.41,79.77,9.81,9.81,1,8
6.69,1.42,80.2,9.81,9.81,1,8
7.39,0.13,80.06,9.81,9.81,1,8
7.39,0.12,80.06,9.81,9.81,1,8
7.19,1.39,80.06,9.81,9.81,1,8
7.4,3.93,79.77,9.81,9.67,1,8
7.19,2.04,80.2,9.67,9.67,1,8
7.39,5.42,80.06,9.67,9.67,1,8
7.4,0.1,80.2,9.67,9.67,1,8
7.17,1.4,79.91,9.67,9.67,1,8
7.15,1.43,79.91,9.67,9.67,1,8
7.15,1.4,79.91,9.67,9.67,1,8
7.16,1.4,79.91,9.67,9.67,1,8
7.38,0.12,80.06,9.67,9.67,1,8
7.39,0.12,80.2,9.67,9.67,1,8
7.37,0.27,79.77,9.67,9.67,1,8
7.39,0.09,80.06,9.67,9.53,1,8
7.17,1.38,80.06,9.53,9.53,1,8
7.11,0.27,79.91,9.53,9.53,1,8
6.94,0.12,80.06,9.53,9.53,1,8
7.16,1.38,79.77,9.53,9.53,1,8
7.38,0.11,79.91,9.53,9.53,1,8
7.39,1.23,79.77,9.53,9.53,1,8
7.39,0.17,79.77,9.53,9.53,1,8
7.39,2.68,80.06,9.53,9.53,1,8
7.19,1.21,80.06,9.53,9.39,1,8
7.15,2.8,79.91,9.39,9.39,1,8
7.06,1.38,80.06,9.39,9.39,1,8
7.15,1.38,79.91,9.39,9.39,1,8
7.36,0.12,79.77,9.39,9.39,1,8
7.39,0.11,80.06,9.39,9.39,1,8
7.04,0.3,79.91,9.39,9.39,1,8
6.61,0.08,80.06,9.39,9.39,1,8
7.2,1.35,79.91,9.39,9.39,1,8
7.39,0.43,80.06,9.39,9.39,1,8
6.7,1.44,80.2,9.39,9.39,1,8
7.15,1.44,80.06,9.39,9.24,1,8
7.15,5.36,80.2,9.24,9.24,1,8
7.03,1.41,79.91,9.24,9.24,1,8
7.37,0.12,80.06,9.24,9.24,1,8
7.39,4.09,80.06,9.24,9.24,1,8
7.19,3.58,80.2,9.24,9.24,1,8
7.38,0.09,80.2,9.24,9.24,1,8
7.38,0.1,80.06,9.24,9.24,1,8
7.38,0.12,80.06,9.24,9.24,1,8
7.39,0.79,80.2,9.24,9.24,1,8
7.17,1.31,80.2,9.24,9.1,1,8
7.14,1.42,80.06,9.1,9.1,1,8
7.14,1.4,80.06,9.1,9.1,1,8
7.15,1.4,79.91,9.1,9.1,1,8
7.16,4.04,80.06,9.1,9.1,1,8
7.38,2.44,79.91,9.1,9.1,1,8
7.39,5.16,79.91,9.1,9.1,1,8
7.35,5.07,80.06,9.1,9.1,1,8
6.79,0.34,80.06,9.1,9.1,1,8
7.17,1.35,80.35,9.1,9.1,1,8
6.71,0.12,80.2,9.1,8.39,1,8
7.38,1.92,80.35,8.39,8.39,1,8
7.14,1.35,80.2,8.39,8.39,1,8
7.38,0.09,79.77,8.39,8.39,1,8
6.42,0.08,79.91,8.39,8.39,1,8
7.14,4.44,80.2,8.39,8.39,1,8
6.61,1.43,80.06,8.39,8.39,1,8
6.52,1.35,80.06,8.39,8.39,1,8
7.34,0.1,80.06,8.39,8.39,1,8
7.36,0.1,80.2,8.39,8.39,1,8
7.17,1.39,80.35,8.39,8.39,1,8
7.23,1.03,79.91,8.39,8.39,1,8
7.16,1.26,80.2,8.39,8.39,1,8
7.14,1.42,80.06,8.39,8.25,1,8
7.23,1.03,80.35,8.25,8.25,1,8
7.2,0.85,80.2,8.25,8.25,1,8
7.36,0.09,80.35,8.25,8.25,1,8
7.13,3.08,80.2,8.25,8.25,1,8
6.43,1.43,80.49,8.25,8.25,1,8
6.85,1.27,80.49,8.25,8.25,1,8
6.66,0.24,80.06,8.25,8.25,1,8
7.37,0.1,80.35,8.25,8.25,1,8
7.36,0.14,80.2,8.25,8.25,1,8
7.32,0.1,80.49,8.25,8.25,1,8
7.17,1.4,80.35,8.25,8.25,1,8
7.34,4.7,80.06,8.25,8.25,1,8
7.32,0.1,80.06,8.25,8.25,1,8
7.14,3.2,80.2,8.25,7.54,1,8
7.14,5.45,80.35,7.54,7.54,1,8
7.13,1.41,80.2,7.54,7.54,1,8
7.24,0.56,80.35,7.54,7.54,1,8
7.36,0.1,80.49,7.54,7.54,1,8
6.82,1.28,80.49,7.54,7.54,1,8
7.36,0.1,80.2,7.54,7.54,1,8
7.15,1.42,80.35,7.54,7.54,1,8
7.07,1.23,80.35,7.54,7.54,1,8
7.37,0.12,80.49,7.54,7.54,1,8
7.13,5.93,80.2,7.54,7.54,1,8
7.37,0.1,80.35,7.54,7.54,1,8
7.36,0.1,80.49,7.54,7.4,1,8
7.13,3.64,80.35,7.4,7.4,1,8
6.89,1.44,80.64,7.4,7.4,1,8
7.33,0.12,80.2,7.4,7.4,1,8
7.37,0.25,80.49,7.4,7.4,1,8
6.95,1.34,80.2,7.4,7.4,1,8
7.35,1.2,80.49,7.4,7.4,1,8
7.17,0.25,80.35,7.4,7.4,1,8
7.12,1.01,80.35,7.4,7.4,1,8
7.12,1.41,80.35,7.4,7.4,1,8
7.32,0.11,80.64,7.4,7.4,1,8
7.36,0.14,80.35,7.4,7.4,1,8
7.34,0.11,80.35,7.4,7.4,1,8
7.11,6.94,80.49,7.4,7.25,1,8
7.37,0.09,80.2,7.25,7.25,1,8
7.37,2.95,80.06,7.25,7.25,1,8
7.35,0.09,80.64,7.25,7.25,1,8
7.12,1.4,80.35,7.25,7.25,1,8
7.12,1.41,80.35,7.25,7.25,1,8
7.36,0.11,80.49,7.25,7.25,1,8
6.79,1.37,80.49,7.25,7.25,1,8
7.35,0.16,80.35,7.25,7.25,1,8
7.36,4.24,80.49,7.25,7.25,1,8
6.52,1.43,80.49,7.25,7.25,1,8
7.35,0.12,80.49,7.25,7.25,1,8
7.37,0.38,80.2,7.25,7.25,1,8
7.2,1.06,80.49,7.25,6.97,1,8
7.11,1.43,80.49,6.97,6.97,1,8
7.13,5.03,80.35,6.97,6.97,1,8
7.08,0.15,80.49,6.97,6.97,1,8
7.37,0.12,80.49,6.97,6.97,1,8
7.12,1.41,80.2,6.97,6.97,1,8
7.36,0.12,80.2,6.97,6.97,1,8
7.15,1.3,80.49,6.97,6.97,1,8
7.13,5.08,80.2,6.97,6.97,1,8
7.36,0.66,80.2,6.97,6.97,1,8
7.11,1.19,80.35,6.97,6.97,1,8
7.37,0.12,80.2,6.97,6.97,1,8
7.35,4.89,80.2,6.97,6.97,1,8
7.35,0.19,80.2,6.97,6.83,1,8
7.17,5.54,80.49,6.83,6.83,1,8
7.34,0.13,80.35,6.83,6.83,1,8
7.13,1.34,80.35,6.83,6.83,1,8
7.1,1.4,80.49,6.83,6.83,1,8
7.11,1.41,80.35,6.83,6.83,1,8
7.36,0.21,80.64,6.83,6.68,1,8
7.35,0.32,80.2,6.68,6.68,1,8
7.18,4.27,80.2,6.68,6.68,1,8
7.35,0.12,80.35,6.68,6.68,1,8
7.14,1.29,80.06,6.68,6.68,1,8
7.11,1.39,80.49,6.68,6.68,1,8
7.36,0.25,80.2,6.68,6.26,1,8
7.36,0.1,80.64,6.26,6.26,1,8
7.11,1.4,80.06,6.26,6.26,1,8
6.62,0.12,80.35,6.26,6.26,1,8
7.36,0.11,80.2,6.26,6.26,1,8
7.22,3.44,80.2,6.26,6.26,1,8
6.72,0.14,80.49,6.26,6.26,1,8
6.68,0.12,80.2,6.26,6.26,1,8
7.12,1.34,80.35,6.26,6.26,1,8
7.11,1.4,80.64,6.26,6.26,1,8
7.15,1.25,80.06,6.26,6.26,1,8
7.36,0.7,80.35,6.26,6.26,1,8
7.08,3.62,80.49,6.26,6.11,1,8
7.35,0.08,80.2,6.11,6.11,1,8
7.36,0.13,79.91,6.11,6.11,1,8
7.08,0.55,80.35,6.11,6.11,1,8
7.12,1.4,80.35,6.11,6.11,1,8
7.12,1.52,80.35,6.11,6.11,1,8
7.12,5.11,80.06,6.11,5.97,1,8
7.18,1.13,80.2,5.97,5.97,1,8
7.34,0.1,80.2,5.97,5.97,1,8
7.33,0.1,80.2,5.97,5.97,1,8
7.11,1.41,80.2,5.97,5.97,1,8
6.94,0.1,80.35,5.97,5.97,1,8
7.32,0.11,80.06,5.97,5.97,1,8
7.35,0.09,80.35,5.97,5.83,1,8
